datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid
6050|20170128|00105040265|12|1|1184172
6050|20170128|00105040265|11|1|1184172
6050|20170128|00105040265|9| |1184172
6050|20170128|00105121574|12|1|1272893
6050|20170128|00105121574|11|1|1272893
6050|20170128|00105121574|9| |1272893
6050|20170128|00105128389|12|1|1280289
6050|20170128|00105128389|11|1|1280289
6050|20170128|00105128389|9| |1280289
6050|20170128|00105133820|12|1|1286100
6050|20170128|00105133820|11|1|1286100
6050|20170128|00105133820|9| |1286100
6050|20170128|00105138594|12|1|1291369
6050|20170128|00105138594|11|1|1291369
6050|20170128|00105138594|9| |1291369
6050|20170128|00105138678|12|1|1291457
6050|20170128|00105138678|11|1|1291457
6050|20170128|00105138678|9| |1291457
6050|20170128|00105144506|12|1|1297848
6050|20170128|00105144506|11|1|1297848
6050|20170128|00105144506|9| |1297848
6050|20170128|00105144652|12|1|1298007
6050|20170128|00105144652|11|1|1298007
6050|20170128|00105144652|9| |1298007
6050|20170128|00105148680|12|1|1302632
6050|20170128|00105148680|9| |1302632
6050|20170128|00105148680|11|1|1302632
6050|20170128|00105109700|12|1|1302722
6050|20170128|00105109700|11|1|1302722
6050|20170128|00105109700|9| |1302722
6050|20170128|00105141395|12|1|1302744
6050|20170128|00105141395|9| |1302744
6050|20170128|00105141395|11|1|1302744
6050|20170128|00105148784|12|1|1302783
6050|20170128|00105148784|11|1|1302783
6050|20170128|00105148784|9| |1302783
6050|20170128|00105148786|12|1|1302785
6050|20170128|00105148786|11|1|1302785
6050|20170128|00105148786|9| |1302785
6050|20170128|00105148566|12|1|1302801
6050|20170128|00105148566|9| |1302801
6050|20170128|00105148566|11|1|1302801
6050|20170128|00105148849|12|1|1302861
6050|20170128|00105148849|11|1|1302861
6050|20170128|00105148849|9| |1302861
6050|20170128|00105144177|12|1|1302876
6050|20170128|00105144177|11|1|1302876
6050|20170128|00105144177|9| |1302876
6050|20170128|00105148924|12|1|1302949
6050|20170128|00105148924|11|1|1302949
6050|20170128|00105148924|9| |1302949
6050|20170128|00105141225|12|1|1303182
6050|20170128|00105141225|11|1|1303182
6050|20170128|00105141225|9| |1303182
6050|20170128|00105149424|12|1|1303506
6050|20170128|00105149424|9| |1303506
6050|20170128|00105149424|11|1|1303506
6050|20170128|00105126547|12|1|1303677
6050|20170128|00105126547|9| |1303677
6050|20170128|00105126547|11|1|1303677
6050|20170128|00105153601|12|1|1308071
6050|20170128|00105153601|9| |1308071
6050|20170128|00105153601|11|1|1308071
6050|20170128|00105153692|12|2|1308164
6050|20170128|00105153692|12|1|1308165
6050|20170128|00105153692|9| |1308165
6050|20170128|00105153692|11|1|1308165
6050|20170128|00105145288|12|1|1298705
6050|20170128|00105145288|11|1|1298705
6050|20170128|00105145288|9| |1298705
6050|20170128|00105153694|12|1|1308168
6050|20170128|00105153694|9| |1308168
6050|20170128|00105153694|11|1|1308168
6050|20170128|00105153712|12|1|1308186
6050|20170128|00105153712|11|1|1308186
6050|20170128|00105153712|9| |1308186
6050|20170128|00105153713|12|1|1308187
6050|20170128|00105153713|11|1|1308187
6050|20170128|00105153713|9| |1308187
6050|20170128|00105153715|12|1|1308189
6050|20170128|00105153715|11|1|1308189
6050|20170128|00105153715|9| |1308189
6050|20170128|00105153716|12|1|1308190
6050|20170128|00105153716|11|1|1308190
6050|20170128|00105153716|9| |1308190
6050|20170128|00105153732|12|1|1308206
6050|20170128|00105153732|9| |1308206
6050|20170128|00105153732|11|1|1308206
6050|20170128|00105153748|12|1|1308230
6050|20170128|00105153748|11|1|1308230
6050|20170128|00105153748|9| |1308230
6050|20170128|00105153750|12|1|1308232
6050|20170128|00105153750|11|1|1308232
6050|20170128|00105153750|9| |1308232
6050|20170128|00105153751|12|1|1308233
6050|20170128|00105153751|11|1|1308233
6050|20170128|00105153751|9| |1308233
6050|20170128|00105153752|12|1|1308234
6050|20170128|00105153752|11|1|1308234
6050|20170128|00105153752|9| |1308234
6050|20170128|00105153754|12|1|1308236
6050|20170128|00105153754|11|1|1308236
6050|20170128|00105153754|9| |1308236
6050|20170128|00105153771|12|1|1308254
6050|20170128|00105153771|11|1|1308254
6050|20170128|00105153771|9| |1308254
6050|20170128|00105153771|10|1|1308254
6050|20170128|00105153772|12|1|1308255
6050|20170128|00105153772|11|1|1308255
6050|20170128|00105153772|9| |1308255
6050|20170128|00105153773|12|1|1308256
6050|20170128|00105153773|9| |1308256
6050|20170128|00105153773|11|1|1308256
6050|20170128|00105153774|12|1|1308257
6050|20170128|00105153774|11|1|1308257
6050|20170128|00105153774|9| |1308257
6050|20170128|00105153794|12|1|1308277
6050|20170128|00105153794|9| |1308277
6050|20170128|00105153794|11|1|1308277
6050|20170128|00105153795|12|1|1308278
6050|20170128|00105153795|11|1|1308278
6050|20170128|00105153795|9| |1308278
6050|20170128|00105153796|12|1|1308279
6050|20170128|00105153796|11|1|1308279
6050|20170128|00105153796|9| |1308279
6050|20170128|00105153797|12|1|1308280
6050|20170128|00105153797|11|1|1308280
6050|20170128|00105153797|9| |1308280
6050|20170128|00105107845|12|1|1308306
6050|20170128|00105107845|11|1|1308306
6050|20170128|00105107845|9| |1308306
6050|20170128|00105153816|12|1|1308309
6050|20170128|00105153816|11|1|1308309
6050|20170128|00105153816|9| |1308309
6050|20170128|00105153817|12|1|1308310
6050|20170128|00105153817|9| |1308310
6050|20170128|00105153817|11|1|1308310
6050|20170128|00105153818|12|1|1308311
6050|20170128|00105153818|11|1|1308311
6050|20170128|00105153818|9| |1308311
6050|20170128|00105153833|12|1|1308328
6050|20170128|00105153833|9| |1308328
6050|20170128|00105040270|12|1|1184177
6050|20170128|00105040270|11|1|1184177
6050|20170128|00105040270|9| |1184177
6050|20170128|00105133899|12|1|1286181
6050|20170128|00105133899|11|1|1286181
6050|20170128|00105133899|9| |1286181
6050|20170128|00105114191|12|1|1290644
6050|20170128|00105114191|11|1|1290644
6050|20170128|00105114191|9| |1290644
6050|20170128|00105144143|12|1|1297463
6050|20170128|00105144143|11|1|1297463
6050|20170128|00105144143|9| |1297463
6050|20170128|00105144151|12|1|1297471
6050|20170128|00105144151|11|1|1297471
6050|20170128|00105144151|9| |1297471
6050|20170128|00105144869|12|1|1298253
6050|20170128|00105144869|11|1|1298253
6050|20170128|00105144869|9| |1298253
6050|20170128|00105135652|12|1|1302576
6050|20170128|00105135652|11|1|1302576
6050|20170128|00105135652|9| |1302576
6050|20170128|00105148687|12|1|1302640
6050|20170128|00105148687|11|1|1302640
6050|20170128|00105148687|9| |1302640
6050|20170128|00105148692|12|1|1302645
6050|20170128|00105148692|11|1|1302645
6050|20170128|00105148692|9| |1302645
6050|20170128|00105112951|12|1|1302649
6050|20170128|00105112951|11|1|1302649
6050|20170128|00105112951|9| |1302649
6050|20170128|00105138558|12|1|1302980
6050|20170128|00105138558|11|1|1302980
6050|20170128|00105138558|9| |1302980
6050|20170128|00105138113|12|1|1303186
6050|20170128|00105138113|11|1|1303186
6050|20170128|00105138113|9| |1303186
6050|20170128|00105149198|12|1|1303250
6050|20170128|00105149198|11|1|1303250
6050|20170128|00105149198|9| |1303250
6050|20170128|00105142362|12|1|1303412
6050|20170128|00105142362|11|1|1303412
6050|20170128|00105142362|9| |1303412
6050|20170128|00105149355|12|1|1303429
6050|20170128|00105149355|11|1|1303429
6050|20170128|00105149355|9| |1303429
6050|20170128|00105153580|12|1|1308049
6050|20170128|00105153580|11|1|1308049
6050|20170128|00105153580|9| |1308049
6050|20170128|00105153641|12|1|1308113
6050|20170128|00105153641|11|1|1308113
6050|20170128|00105153641|9| |1308113
6050|20170128|00105153644|12|1|1308116
6050|20170128|00105153644|11|1|1308116
6050|20170128|00105153644|9| |1308116
6050|20170128|00105153695|12|1|1308169
6050|20170128|00105153695|11|1|1308169
6050|20170128|00105153695|9| |1308169
6050|20170128|00105153697|12|1|1308171
6050|20170128|00105153697|11|1|1308171
6050|20170128|00105153697|9| |1308171
6050|20170128|00105153709|12|1|1308183
6050|20170128|00105153709|11|1|1308183
6050|20170128|00105153709|9| |1308183
6050|20170128|00105153711|12|1|1308185
6050|20170128|00105153711|11|1|1308185
6050|20170128|00105153711|9| |1308185
6050|20170128|00105153717|12|1|1308191
6050|20170128|00105153717|9| |1308191
6050|20170128|00105153717|11|1|1308191
6050|20170128|00105153719|12|1|1308193
6050|20170128|00105153719|11|1|1308193
6050|20170128|00105153719|9| |1308193
6050|20170128|00105153728|12|1|1308202
6050|20170128|00105153728|11|1|1308202
6050|20170128|00105153728|9| |1308202
6050|20170128|00105153730|12|1|1308204
6050|20170128|00105153730|11|1|1308204
6050|20170128|00105153730|9| |1308204
6050|20170128|00105153745|12|1|1308227
6050|20170128|00105153745|11|1|1308227
6050|20170128|00105153745|9| |1308227
6050|20170128|00105153744|12|1|1308226
6050|20170128|00105153744|11|1|1308226
6050|20170128|00105153744|9| |1308226
6050|20170128|00105153755|12|1|1308237
6050|20170128|00105153755|11|1|1308237
6050|20170128|00105153755|9| |1308237
6050|20170128|00105153757|12|1|1308240
6050|20170128|00105153757|11|1|1308240
6050|20170128|00105153757|9| |1308240
6050|20170128|00105153765|12|1|1308248
6050|20170128|00105153765|11|1|1308248
6050|20170128|00105153765|9| |1308248
6050|20170128|00105153767|12|1|1308250
6050|20170128|00105153767|11|1|1308250
6050|20170128|00105153767|9| |1308250
6050|20170128|00105153777|12|1|1308260
6050|20170128|00105153777|11|1|1308260
6050|20170128|00105153777|9| |1308260
6050|20170128|00105153779|12|1|1308262
6050|20170128|00105153779|11|1|1308262
6050|20170128|00105153779|9| |1308262
6050|20170128|00105153784|12|1|1308267
6050|20170128|00105153784|9| |1308267
6050|20170128|00105153784|11|1|1308267
6050|20170128|00105153786|12|1|1308269
6050|20170128|00105153786|9| |1308269
6050|20170128|00105153786|11|1|1308269
6050|20170128|00105153804|12|1|1308288
6050|20170128|00105153804|11|1|1308288
6050|20170128|00105153804|9| |1308288
6050|20170128|00105143038|12|1|1308290
6050|20170128|00105143038|9| |1308290
6050|20170128|00105143038|11|1|1308290
6050|20170128|00105153808|12|1|1308296
6050|20170128|00105153808|11|1|1308296
6050|20170128|00105153808|9| |1308296
6050|20170128|00105153809|12|1|1308297
6050|20170128|00105153809|11|1|1308297
6050|20170128|00105153809|9| |1308297
6050|20170128|00105153813|12|1|1308303
6050|20170128|00105153813|12|2|1308304
6050|20170128|00105153813|11|1|1308305
6050|20170128|00105153813|9| |1308305
6050|20170128|00105153819|12|1|1308312
6050|20170128|00105153819|11|1|1308312
6050|20170128|00105153819|9| |1308312
6050|20170128|00105153821|12|1|1308314
6050|20170128|00105153821|11|1|1308314
6050|20170128|00105153821|9| |1308314
6050|20170128|00105153828|12|1|1308322
6050|20170128|00105153828|11|1|1308322
6050|20170128|00105153828|9| |1308322
6050|20170128|00105153832|12|1|1308327
6050|20170128|00105153832|9| |1308327
6050|20170128|00105153832|11|1|1308327
6050|20170128|00105153836|12|1|1308333
6050|20170128|00105153836|12|2|1308334
6050|20170128|00105153836|11|1|1308334
6050|20170128|00105153836|9| |1308334
6050|20170128|00105153840|12|1|1308338
6050|20170128|00105153840|9| |1308338
6050|20170128|00105153833|11|1|1308328
6050|20170128|00105153831|12|1|1308325
6050|20170128|00105153831|12|2|1308326
6050|20170128|00105153831|11|1|1308326
6050|20170128|00105153831|9| |1308326
6050|20170128|00105153834|12|1|1308329
6050|20170128|00105153834|12|2|1308330
6050|20170128|00105153834|9| |1308330
6050|20170128|00105153834|11|1|1308330
6050|20170128|00105153835|12|1|1308331
6050|20170128|00105153835|12|2|1308332
6050|20170128|00105153835|11|1|1308332
6050|20170128|00105153835|9| |1308332
6050|20170128|00105153848|12|1|1308348
6050|20170128|00105153848|11|1|1308348
6050|20170128|00105153848|9| |1308348
6050|20170128|00105153855|12|1|1308356
6050|20170128|00105153855|11|1|1308356
6050|20170128|00105153855|9| |1308356
6050|20170128|00105132076|12|1|1308357
6050|20170128|00105132076|9| |1308357
6050|20170128|00105132076|11|1|1308357
6050|20170128|00105130611|12|1|1308358
6050|20170128|00105130611|9| |1308358
6050|20170128|00105130611|11|1|1308358
6050|20170128|00105128117|12|1|1308384
6050|20170128|00105128117|11|1|1308384
6050|20170128|00105128117|9| |1308384
6050|20170128|00105153883|12|1|1308387
6050|20170128|00105153883|11|1|1308387
6050|20170128|00105153883|9| |1308387
6050|20170128|00105153883|10|1|1308387
6050|20170128|00105153884|12|1|1308388
6050|20170128|00105153884|9| |1308388
6050|20170128|00105153884|10|1|1308388
6050|20170128|00105153884|11|1|1308388
6050|20170128|00105153882|12|1|1308386
6050|20170128|00105153882|11|1|1308386
6050|20170128|00105153882|9| |1308386
6050|20170128|00105153896|12|1|1308403
6050|20170128|00105153896|11|1|1308403
6050|20170128|00105153896|9| |1308403
6050|20170128|00105153899|12|1|1308406
6050|20170128|00105153899|11|1|1308406
6050|20170128|00105153899|9| |1308406
6050|20170128|00105153898|12|1|1308405
6050|20170128|00105153898|11|1|1308405
6050|20170128|00105153898|9| |1308405
6050|20170128|00105153903|12|1|1308410
6050|20170128|00105153903|9| |1308410
6050|20170128|00105153903|11|1|1308410
6050|20170128|00105153902|12|1|1308409
6050|20170128|00105153902|11|1|1308409
6050|20170128|00105153902|9| |1308409
6050|20170128|00105153916|12|1|1308423
6050|20170128|00105153916|9| |1308423
6050|20170128|00105153916|11|1|1308423
6050|20170128|00105153919|12|1|1308425
6050|20170128|00105153919|11|1|1308425
6050|20170128|00105153919|9| |1308425
6050|20170128|00105153921|12|1|1308427
6050|20170128|00105153921|11|1|1308427
6050|20170128|00105153921|9| |1308427
6050|20170128|00105153923|12|1|1308429
6050|20170128|00105153923|11|1|1308429
6050|20170128|00105153923|9| |1308429
6050|20170128|00105153944|12|1|1308451
6050|20170128|00105153944|11|1|1308451
6050|20170128|00105153944|9| |1308451
6050|20170128|00105153935|12|1|1308442
6050|20170128|00105153935|11|1|1308442
6050|20170128|00105153935|9| |1308442
6050|20170128|00105153946|12|1|1308454
6050|20170128|00105153946|9| |1308454
6050|20170128|00105153946|11|1|1308454
6050|20170128|00105153934|12|1|1308441
6050|20170128|00105153934|11|1|1308441
6050|20170128|00105153934|9| |1308441
6050|20170128|00105153961|12|1|1308470
6050|20170128|00105153961|11|1|1308470
6050|20170128|00105153961|9| |1308470
6050|20170128|00105153957|12|1|1308466
6050|20170128|00105153957|9| |1308466
6050|20170128|00105153957|11|1|1308466
6050|20170128|00105153962|12|1|1308471
6050|20170128|00105153962|11|1|1308471
6050|20170128|00105153962|9| |1308471
6050|20170128|00105153975|12|1|1308484
6050|20170128|00105153975|11|1|1308484
6050|20170128|00105153975|9| |1308484
6050|20170128|00105153976|12|1|1308485
6050|20170128|00105153976|11|1|1308485
6050|20170128|00105153976|9| |1308485
6050|20170128|00105153979|12|1|1308488
6050|20170128|00105153979|9| |1308488
6050|20170128|00105153979|11|1|1308488
6050|20170128|00105153980|12|1|1308489
6050|20170128|00105153980|11|1|1308489
6050|20170128|00105153980|9| |1308489
6050|20170128|00105152578|12|1|1308496
6050|20170128|00105152578|11|1|1308496
6050|20170128|00105152578|9| |1308496
6050|20170128|00105153997|12|1|1308508
6050|20170128|00105153997|11|1|1308508
6050|20170128|00105153997|9| |1308508
6050|20170128|00105154001|12|1|1308512
6050|20170128|00105154001|9| |1308512
6050|20170128|00105154001|11|1|1308512
6050|20170128|00105153996|12|1|1308507
6050|20170128|00105153996|11|1|1308507
6050|20170128|00105153996|9| |1308507
6050|20170128|00105154016|12|1|1308527
6050|20170128|00105154016|11|1|1308527
6050|20170128|00105154016|9| |1308527
6050|20170128|00105154014|12|1|1308525
6050|20170128|00105154014|11|1|1308525
6050|20170128|00105154014|9| |1308525
6050|20170128|00105154017|12|1|1308528
6050|20170128|00105154017|11|1|1308528
6050|20170128|00105154017|9| |1308528
6050|20170128|00105154018|12|1|1308529
6050|20170128|00105154018|11|1|1308529
6050|20170128|00105154018|9| |1308529
6050|20170128|00105154033|12|1|1308544
6050|20170128|00105154033|9| |1308544
6050|20170128|00105154033|11|1|1308544
6050|20170128|00105154019|12|1|1308530
6050|20170128|00105154019|11|1|1308530
6050|20170128|00105154019|9| |1308530
6050|20170128|00105154037|12|1|1308548
6050|20170128|00105154037|11|1|1308548
6050|20170128|00105154037|9| |1308548
6050|20170128|00105154038|12|1|1308549
6050|20170128|00105154038|11|1|1308549
6050|20170128|00105154038|9| |1308549
6050|20170128|00105154035|12|1|1308546
6050|20170128|00105154035|11|1|1308546
6050|20170128|00105154035|9| |1308546
6050|20170128|00105154052|12|1|1308563
6050|20170128|00105154052|11|1|1308563
6050|20170128|00105154052|9| |1308563
6050|20170128|00105154053|12|1|1308564
6050|20170128|00105153840|11|1|1308338
6050|20170128|00105118312|12|1|1308342
6050|20170128|00105118312|9| |1308342
6050|20170128|00105118312|11|1|1308342
6050|20170128|00105153851|12|1|1308351
6050|20170128|00105153851|9| |1308351
6050|20170128|00105153851|11|1|1308351
6050|20170128|00105153850|12|1|1308350
6050|20170128|00105153850|11|1|1308350
6050|20170128|00105153850|9| |1308350
6050|20170128|00105153856|12|1|1308359
6050|20170128|00105153856|11|1|1308359
6050|20170128|00105153856|9| |1308359
6050|20170128|00105153860|12|1|1308363
6050|20170128|00105153860|9| |1308363
6050|20170128|00105153860|10|1|1308363
6050|20170128|00105153860|11|1|1308363
6050|20170128|00105153875|12|1|1308378
6050|20170128|00105153875|11|1|1308378
6050|20170128|00105153875|9| |1308378
6050|20170128|00105153879|12|1|1308382
6050|20170128|00105153879|11|1|1308382
6050|20170128|00105153879|10|1|1308382
6050|20170128|00105153879|9| |1308382
6050|20170128|00105153885|12|1|1308389
6050|20170128|00105153885|9| |1308389
6050|20170128|00105153885|11|1|1308389
6050|20170128|00105153893|12|1|1308399
6050|20170128|00105153893|11|1|1308399
6050|20170128|00105153893|9| |1308399
6050|20170128|00105153897|12|1|1308404
6050|20170128|00105153897|11|1|1308404
6050|20170128|00105153897|9| |1308404
6050|20170128|00105153906|12|1|1308413
6050|20170128|00105153906|11|1|1308413
6050|20170128|00105153906|9| |1308413
6050|20170128|00105153907|12|1|1308414
6050|20170128|00105153907|9| |1308414
6050|20170128|00105153907|11|1|1308414
6050|20170128|00105153914|12|1|1308421
6050|20170128|00105153914|9| |1308421
6050|20170128|00105153914|11|1|1308421
6050|20170128|00105153910|12|1|1308417
6050|20170128|00105153910|11|1|1308417
6050|20170128|00105153910|9| |1308417
6050|20170128|00105153922|12|1|1308428
6050|20170128|00105153922|11|1|1308428
6050|20170128|00105153922|9| |1308428
6050|20170128|00105153927|12|1|1308434
6050|20170128|00105153927|11|1|1308434
6050|20170128|00105153927|9| |1308434
6050|20170128|00105153931|12|1|1308438
6050|20170128|00105153931|11|1|1308438
6050|20170128|00105153931|9| |1308438
6050|20170128|00105153937|12|1|1308444
6050|20170128|00105153937|11|1|1308444
6050|20170128|00105153937|9| |1308444
6050|20170128|00105153942|12|1|1308450
6050|20170128|00105153942|11|1|1308450
6050|20170128|00105153942|9| |1308450
6050|20170128|00105153942|10|1|1308450
6050|20170128|00105153775|12|1|1308453
6050|20170128|00105153775|11|1|1308453
6050|20170128|00105153775|9| |1308453
6050|20170128|00105153955|12|1|1308464
6050|20170128|00105153955|11|1|1308464
6050|20170128|00105153955|9| |1308464
6050|20170128|00105153959|12|1|1308468
6050|20170128|00105153959|11|1|1308468
6050|20170128|00105153959|9| |1308468
6050|20170128|00105153965|12|1|1308474
6050|20170128|00105153965|11|1|1308474
6050|20170128|00105153965|9| |1308474
6050|20170128|00105153969|12|1|1308478
6050|20170128|00105153969|9| |1308478
6050|20170128|00105153969|11|1|1308478
6050|20170128|00105153973|12|1|1308482
6050|20170128|00105153973|11|1|1308482
6050|20170128|00105153973|9| |1308482
6050|20170128|00105153940|12|1|1308447
6050|20170128|00105153940|11|1|1308447
6050|20170128|00105153940|9| |1308447
6050|20170128|00105153981|12|1|1308490
6050|20170128|00105153981|11|1|1308490
6050|20170128|00105153981|9| |1308490
6050|20170128|00105153982|12|1|1308491
6050|20170128|00105153982|11|1|1308491
6050|20170128|00105153982|9| |1308491
6050|20170128|00105153991|12|1|1308502
6050|20170128|00105153991|11|1|1308502
6050|20170128|00105153991|9| |1308502
6050|20170128|00105153992|12|1|1308503
6050|20170128|00105153992|11|1|1308503
6050|20170128|00105153992|9| |1308503
6050|20170128|00105153999|12|1|1308511
6050|20170128|00105153999|11|1|1308511
6050|20170128|00105153999|9| |1308511
6050|20170128|00105153999|10|1|1308511
6050|20170128|00105154002|12|1|1308513
6050|20170128|00105154002|11|1|1308513
6050|20170128|00105154002|9| |1308513
6050|20170128|00105154008|12|1|1308519
6050|20170128|00105154008|11|1|1308519
6050|20170128|00105154008|9| |1308519
6050|20170128|00105154012|12|1|1308523
6050|20170128|00105154012|9| |1308523
6050|20170128|00105154012|11|1|1308523
6050|20170128|00105154021|12|1|1308532
6050|20170128|00105154021|11|1|1308532
6050|20170128|00105154021|9| |1308532
6050|20170128|00105154023|12|1|1308534
6050|20170128|00105154023|11|1|1308534
6050|20170128|00105154023|9| |1308534
6050|20170128|00105154031|12|1|1308542
6050|20170128|00105154031|11|1|1308542
6050|20170128|00105154031|9| |1308542
6050|20170128|00105154032|12|1|1308543
6050|20170128|00105154032|9| |1308543
6050|20170128|00105154032|11|1|1308543
6050|20170128|00105154039|12|1|1308550
6050|20170128|00105154039|11|1|1308550
6050|20170128|00105154039|9| |1308550
6050|20170128|00105154042|12|1|1308553
6050|20170128|00105154042|9| |1308553
6050|20170128|00105154042|11|1|1308553
6050|20170128|00105154050|12|1|1308561
6050|20170128|00105154050|11|1|1308561
6050|20170128|00105154050|9| |1308561
6050|20170128|00105154049|12|1|1308560
6050|20170128|00105154049|11|1|1308560
6050|20170128|00105154049|9| |1308560
6050|20170128|00105154059|12|1|1308570
6050|20170128|00105154059|9| |1308570
6050|20170128|00105154059|11|1|1308570
6050|20170128|00105154061|12|1|1308573
6050|20170128|00105154061|11|1|1308573
6050|20170128|00105154061|9| |1308573
6050|20170128|00105154065|12|1|1308577
6050|20170128|00105154065|11|1|1308577
6050|20170128|00105154065|9| |1308577
6050|20170128|00105154074|12|1|1308586
6050|20170128|00105154074|9| |1308586
6050|20170128|00105105973|12|1|1255919
6050|20170128|00105105973|9| |1255919
6050|20170128|00105105973|11|1|1255919
6050|20170128|00105122912|12|1|1274350
6050|20170128|00105122912|11|1|1274350
6050|20170128|00105122912|9| |1274350
6050|20170128|00105127413|12|1|1279225
6050|20170128|00105127413|11|1|1279225
6050|20170128|00105127413|9| |1279225
6050|20170128|00105138629|12|1|1291406
6050|20170128|00105138629|11|1|1291406
6050|20170128|00105138629|9| |1291406
6050|20170128|00105138690|12|1|1291471
6050|20170128|00105138690|11|1|1291471
6050|20170128|00105138690|9| |1291471
6050|20170128|00105138714|12|1|1291496
6050|20170128|00105138714|9| |1291496
6050|20170128|00105138714|11|1|1291496
6050|20170128|00105144768|12|1|1298142
6050|20170128|00105144768|11|1|1298142
6050|20170128|00105144768|9| |1298142
6050|20170128|00105144914|12|1|1298299
6050|20170128|00105144914|11|1|1298299
6050|20170128|00105144914|9| |1298299
6050|20170128|00105124984|12|1|1302475
6050|20170128|00105124984|11|1|1302475
6050|20170128|00105124984|9| |1302475
6050|20170128|00105148594|12|1|1302517
6050|20170128|00105148594|11|1|1302517
6050|20170128|00105148594|9| |1302517
6050|20170128|00105113059|12|1|1302606
6050|20170128|00105113059|9| |1302606
6050|20170128|00105113059|11|1|1302606
6050|20170128|00105134976|12|1|1303224
6050|20170128|00105134976|11|1|1303224
6050|20170128|00105134976|9| |1303224
6050|20170128|00105144008|12|1|1303227
6050|20170128|00105144008|9| |1303227
6050|20170128|00105144008|11|1|1303227
6050|20170128|00105149343|12|1|1303416
6050|20170128|00105149343|11|1|1303416
6050|20170128|00105149343|9| |1303416
6050|20170128|00105149532|12|1|1303633
6050|20170128|00105149532|11|1|1303633
6050|20170128|00105149532|9| |1303633
6050|20170128|00105149553|12|1|1303655
6050|20170128|00105149553|11|1|1303655
6050|20170128|00105149553|9| |1303655
6050|20170128|00105153561|12|1|1308027
6050|20170128|00105153561|11|1|1308027
6050|20170128|00105153561|9| |1308027
6050|20170128|00105153573|12|1|1308041
6050|20170128|00105153573|11|1|1308041
6050|20170128|00105153573|9| |1308041
6050|20170128|00105153591|12|1|1308060
6050|20170128|00105153591|11|1|1308060
6050|20170128|00105153591|9| |1308060
6050|20170128|00105153633|12|1|1308105
6050|20170128|00105153633|11|1|1308105
6050|20170128|00105153633|9| |1308105
6050|20170128|00105153652|12|1|1308124
6050|20170128|00105153652|9| |1308124
6050|20170128|00105153652|11|1|1308124
6050|20170128|00105153662|12|1|1308134
6050|20170128|00105153662|11|1|1308134
6050|20170128|00105153662|9| |1308134
6050|20170128|00105153696|12|1|1308170
6050|20170128|00105153696|11|1|1308170
6050|20170128|00105153696|9| |1308170
6050|20170128|00105153698|12|1|1308172
6050|20170128|00105153698|11|1|1308172
6050|20170128|00105153698|9| |1308172
6050|20170128|00105153708|12|1|1308182
6050|20170128|00105153708|11|1|1308182
6050|20170128|00105153708|9| |1308182
6050|20170128|00105153710|12|1|1308184
6050|20170128|00105153710|11|1|1308184
6050|20170128|00105153710|9| |1308184
6050|20170128|00105153718|12|1|1308192
6050|20170128|00105153718|11|1|1308192
6050|20170128|00105153718|9| |1308192
6050|20170128|00105153722|12|1|1308196
6050|20170128|00105153722|11|1|1308196
6050|20170128|00105153722|9| |1308196
6050|20170128|00105153729|12|1|1308203
6050|20170128|00105153729|11|1|1308203
6050|20170128|00105153729|9| |1308203
6050|20170128|00105153731|12|1|1308205
6050|20170128|00105153731|11|1|1308205
6050|20170128|00105153731|9| |1308205
6050|20170128|00105153733|12|1|1308215
6050|20170128|00105153733|11|1|1308215
6050|20170128|00105153733|9| |1308215
6050|20170128|00105153746|12|1|1308228
6050|20170128|00105153746|11|1|1308228
6050|20170128|00105153746|9| |1308228
6050|20170128|00105153747|12|1|1308229
6050|20170128|00105153747|11|1|1308229
6050|20170128|00105153747|9| |1308229
6050|20170128|00105153756|12|1|1308238
6050|20170128|00105153756|11|1|1308238
6050|20170128|00105153756|11|2|1308239
6050|20170128|00105153756|9| |1308238
6050|20170128|00105153758|12|1|1308241
6050|20170128|00105153758|11|1|1308241
6050|20170128|00105153758|9| |1308241
6050|20170128|00105153764|12|1|1308247
6050|20170128|00105153764|11|1|1308247
6050|20170128|00105153764|9| |1308247
6050|20170128|00105153766|12|1|1308249
6050|20170128|00105153766|9| |1308249
6050|20170128|00105153766|11|1|1308249
6050|20170128|00105153776|12|1|1308259
6050|20170128|00105153776|11|1|1308259
6050|20170128|00105153776|9| |1308259
6050|20170128|00105153778|12|1|1308261
6050|20170128|00105153778|11|1|1308261
6050|20170128|00105153778|9| |1308261
6050|20170128|00105153785|12|1|1308268
6050|20170128|00105153785|9| |1308268
6050|20170128|00105153785|11|1|1308268
6050|20170128|00105153791|12|1|1308274
6050|20170128|00105153791|9| |1308274
6050|20170128|00105153791|11|1|1308274
6050|20170128|00105150376|12|1|1308281
6050|20170128|00105150376|9| |1308281
6050|20170128|00105150376|11|1|1308281
6050|20170128|00105153805|12|1|1308289
6050|20170128|00105153805|11|1|1308289
6050|20170128|00105153805|9| |1308289
6050|20170128|00105153807|12|1|1308295
6050|20170128|00105153807|11|1|1308295
6050|20170128|00105153807|9| |1308295
6050|20170128|00105149546|12|1|1308302
6050|20170128|00105149546|9| |1308302
6050|20170128|00105149546|11|1|1308302
6050|20170128|00105153820|12|1|1308313
6050|20170128|00105153820|11|1|1308313
6050|20170128|00105153820|9| |1308313
6050|20170128|00105153823|12|1|1308316
6050|20170128|00105153823|11|1|1308316
